practice/1a.jpg,n
practice/2a.jpg,n
practice/3a.jpg,n
practice/1b.jpg,s
practice/4a.jpg,f
practice/5a.jpg,n
practice/2b.jpg,s
practice/3a.jpg,o
practice/6a.jpg,n
practice/5b.jpg,s
practice/4b.jpg,s
