Stimuli/1b.jpg,n,.,.,-1,1
Stimuli/2b.jpg,n,n,.,-1,2
Stimuli/3b.jpg,n,n,.,-1,3
Stimuli/1a.jpg,s,n,3,3,1
Stimuli/4b.jpg,n,s,.,-1,1
