Stimuli/151a.jpg,n,.,.,-1,1,Stimuli/151a.jpg
Stimuli/152a.jpg,n,n,.,-1,2,Stimuli/152a.jpg
Stimuli/153a.jpg,n,n,.,-1,3,Stimuli/153a.jpg
Stimuli/151a.jpg,o,n,3,3,1,Stimuli/151a.jpg
Stimuli/154a.jpg,n,o,.,-1,1,Stimuli/154a.jpg
