Stimuli/451a.jpg,n,.,.,-1,1,Stimuli/451a.jpg
Stimuli/452a.jpg,n,n,.,-1,2,Stimuli/452a.jpg
Stimuli/453a.jpg,n,n,.,-1,3,Stimuli/453a.jpg
Stimuli/454a.jpg,n,n,.,-1,4,Stimuli/454a.jpg
Stimuli/451b.jpg,s,n,4,4,1,Stimuli/451b.jpg
