Stimuli/151a.jpg,n,.,.,-1,1
Stimuli/152a.jpg,n,n,.,-1,2
Stimuli/153a.jpg,n,n,.,-1,3
Stimuli/154a.jpg,n,n,.,-1,4
Stimuli/155a.jpg,n,n,.,-1,5
