Stimuli/301a.jpg,n,.,.,-1,1,Stimuli/301a.jpg
Stimuli/302a.jpg,n,n,.,-1,2,Stimuli/302a.jpg
Stimuli/303a.jpg,n,n,.,-1,3,Stimuli/303a.jpg
Stimuli/304a.jpg,n,n,.,-1,4,Stimuli/304a.jpg
Stimuli/301b.jpg,s,n,4,4,1,Stimuli/301b.jpg
