Stimuli/301a.jpg,n,.,.,-1,1
Stimuli/302a.jpg,n,n,.,-1,2
Stimuli/303a.jpg,n,n,.,-1,3
Stimuli/304a.jpg,n,n,.,-1,4
Stimuli/39f.jpg,f,n,.,-1,5
