Stimuli/301a.jpg,n,.,.,-1,1
Stimuli/302a.jpg,n,n,.,-1,2
Stimuli/303a.jpg,n,n,.,-1,3
Stimuli/301b.jpg,s,n,3,3,1
Stimuli/304a.jpg,n,s,.,-1,1
