Stimuli/301b.jpg,n,.,.,-1,1
Stimuli/302b.jpg,n,n,.,-1,2
Stimuli/303b.jpg,n,n,.,-1,3
Stimuli/304b.jpg,n,n,.,-1,4
Stimuli/301a.jpg,s,n,4,4,1
