Stimuli/1b.jpg,n,.,.,-1,1
Stimuli/2b.jpg,n,n,.,-1,2
Stimuli/3b.jpg,n,n,.,-1,3
Stimuli/4b.jpg,n,n,.,-1,4
Stimuli/5b.jpg,n,n,.,-1,5
