Stimuli/451b.jpg,n,.,.,-1,1
Stimuli/452b.jpg,n,n,.,-1,2
Stimuli/453b.jpg,n,n,.,-1,3
Stimuli/454b.jpg,n,n,.,-1,4
Stimuli/451a.jpg,s,n,4,4,1
