Stimuli/1a.jpg,n,.,.,-1,1
Stimuli/2a.jpg,n,n,.,-1,2
Stimuli/3a.jpg,n,n,.,-1,3
Stimuli/1a.jpg,o,n,3,3,1
Stimuli/4a.jpg,n,o,.,-1,1
