Stimuli/451a.jpg,n,.,.,-1,1,
Stimuli/452a.jpg,n,n,.,-1,2,
Stimuli/453a.jpg,n,n,.,-1,3,
Stimuli/454a.jpg,n,n,.,-1,4,
Stimuli/58f.jpg,f,n,.,-1,5,
